ReturnID,OrderID,ProductID,ReturnDate,QuantityReturned,Reason,RefundAmount,Status
RT-01118,ORD-2024-022526,P-0334,2024-06-02,1,Wrong item delivered,4350.0,Approved
RT-01119,ORD-2024-022531,P-0043,2024-05-27,1,Damaged in transit,5200.0,Approved
RT-01120,ORD-2024-022607,P-0706,2024-05-31,1,Wrong item delivered,31950.0,Approved
RT-01121,ORD-2024-022628,P-0318,2024-05-30,1,Damaged in transit,1350.0,Approved
RT-01122,ORD-2024-022680,P-0540,2024-06-01,1,Defective on arrival,297800.0,Approved
RT-01123,ORD-2024-022683,P-1003,2024-06-01,2,Wrong size,86500.0,Approved
RT-01124,ORD-2024-022692,P-0213,2024-05-29,1,Damaged in transit,6550.0,Approved
RT-01125,ORD-2024-022692,P-0114,2024-05-30,1,Damaged in transit,4000.0,Approved
RT-01126,ORD-2024-022695,P-0067,2024-06-07,1,Wrong item delivered,8700.0,Approved
RT-01127,ORD-2024-022707,P-0370,2024-06-05,1,Changed mind,5250.0,Approved
RT-01128,ORD-2024-022709,P-0351,2024-06-04,1,Damaged in transit,32750.0,Approved
RT-01129,ORD-2024-022721,P-0867,2024-06-03,1,Wrong item delivered,4171.0,Approved
RT-01130,ORD-2024-022722,P-0482,2024-06-10,1,Defective on arrival,81800.0,Approved
RT-01131,ORD-2024-022725,P-0968,2024-06-09,1,Quality below expectation,75950.0,Approved
RT-01132,ORD-2024-022764,P-0204,2024-06-03,1,Damaged in transit,1800.0,Approved
RT-01133,ORD-2024-022892,P-0066,2024-06-07,1,Damaged in transit,5250.0,Approved
RT-01134,ORD-2024-022896,P-0052,2024-06-09,1,Expired product,3100.0,Approved
RT-01135,ORD-2024-022962,P-0357,2024-06-05,1,Wrong item delivered,35350.0,Approved
RT-01136,ORD-2024-022976,P-1077,2024-06-07,1,Wrong item delivered,43550.0,Approved
RT-01137,ORD-2024-022985,P-0386,2024-06-06,3,Defective on arrival,468000.0,Approved
RT-01138,ORD-2024-022989,P-0405,2024-06-03,1,Defective on arrival,119150.0,Approved
RT-01139,ORD-2024-022992,P-0549,2024-06-05,1,Defective on arrival,47300.0,Approved
RT-01140,ORD-2024-023051,P-1038,2024-06-04,1,Quality below expectation,25250.0,Approved
RT-01141,ORD-2024-023098,P-0979,2024-06-17,1,Quality below expectation,60500.0,Approved
RT-01142,ORD-2024-023101,P-0538,2024-06-08,1,Changed mind,59900.0,Approved
RT-01143,ORD-2024-023112,P-0013,2024-06-12,2,Changed mind,18200.0,Approved
RT-01144,ORD-2024-023130,P-0560,2024-06-09,2,Damaged in transit,45400.0,Approved
RT-01145,ORD-2024-023132,P-0162,2024-06-10,1,Damaged in transit,30400.0,Approved
RT-01146,ORD-2024-023142,P-0422,2024-06-17,1,Changed mind,94500.0,Approved
RT-01147,ORD-2024-023157,P-0792,2024-06-19,1,Damaged in transit,6150.0,Approved
RT-01148,ORD-2024-023226,P-0479,2024-06-16,2,Wrong item delivered,349500.0,Rejected
RT-01149,ORD-2024-023261,P-0388,2024-06-20,1,Changed mind,396150.0,Approved
RT-01150,ORD-2024-023303,P-0267,2024-06-11,1,Changed mind,2500.0,Approved
RT-01151,ORD-2024-023313,P-0329,2024-06-18,1,Damaged in transit,2850.0,Approved
RT-01152,ORD-2024-023335,P-0774,2024-06-13,2,Damaged in transit,2500.0,Approved
RT-01153,ORD-2024-023387,P-0417,2024-06-21,2,Changed mind,223600.0,Approved
RT-01154,ORD-2024-023389,P-0017,2024-06-15,1,Damaged in transit,34850.0,Approved
RT-01155,ORD-2024-023442,P-1064,2024-06-23,1,Quality below expectation,48750.0,Approved
RT-01156,ORD-2024-023448,P-1102,2024-06-22,1,Damaged in transit,7400.0,Pending
RT-01157,ORD-2024-023453,P-0143,2024-06-24,1,Damaged in transit,10100.0,Approved
RT-01158,ORD-2024-023457,P-0628,2024-06-24,2,Damaged in transit,131800.0,Approved
RT-01159,ORD-2024-023482,P-0406,2024-06-19,1,Defective on arrival,376050.0,Approved
RT-01160,ORD-2024-023521,P-0985,2024-06-18,3,Wrong size,196950.0,Approved
RT-01161,ORD-2024-023554,P-0093,2024-06-19,1,Wrong item delivered,1000.0,Approved
RT-01162,ORD-2024-023555,P-0142,2024-06-16,1,Damaged in transit,2150.0,Approved
RT-01163,ORD-2024-023568,P-0298,2024-06-25,1,Expired product,5150.0,Approved
RT-01164,ORD-2024-023588,P-0988,2024-06-28,1,Quality below expectation,27850.0,Approved
RT-01165,ORD-2024-023606,P-0205,2024-06-21,1,Damaged in transit,6050.0,Approved
RT-01166,ORD-2024-023623,P-0977,2024-06-22,1,Quality below expectation,50700.0,Approved
RT-01167,ORD-2024-023634,P-0414,2024-06-27,1,Wrong item delivered,26600.0,Approved
RT-01168,ORD-2024-023636,P-0156,2024-06-15,1,Changed mind,26450.0,Approved
RT-01169,ORD-2024-023637,P-0240,2024-06-15,1,Changed mind,2750.0,Approved
RT-01170,ORD-2024-023638,P-0503,2024-06-26,1,Damaged in transit,842900.0,Approved
RT-01171,ORD-2024-023652,P-0928,2024-06-24,1,Damaged in transit,5200.0,Approved
RT-01172,ORD-2024-023686,P-1022,2024-06-18,1,Quality below expectation,17700.0,Approved
RT-01173,ORD-2024-023691,P-0445,2024-06-16,1,Defective on arrival,58150.0,Approved
RT-01174,ORD-2024-023764,P-0827,2024-06-22,1,Wrong item delivered,23400.0,Approved
RT-01175,ORD-2024-023797,P-0797,2024-06-18,1,Damaged in transit,2050.0,Rejected
RT-01176,ORD-2024-023799,P-0950,2024-06-25,1,Wrong item delivered,64300.0,Approved
RT-01177,ORD-2024-023810,P-0473,2024-06-19,2,Wrong item delivered,819300.0,Approved
RT-01178,ORD-2024-023815,P-0986,2024-06-24,1,Wrong size,50600.0,Approved
RT-01179,ORD-2024-023819,P-0390,2024-06-29,1,Defective on arrival,80250.0,Approved
RT-01180,ORD-2024-023823,P-1034,2024-06-30,1,Changed mind,35150.0,Approved
RT-01181,ORD-2024-023856,P-0054,2024-06-28,4,Changed mind,8000.0,Approved
RT-01182,ORD-2024-023876,P-0223,2024-07-03,1,Changed mind,4100.0,Approved
RT-01183,ORD-2024-023895,P-0957,2024-06-29,1,Changed mind,87250.0,Approved
RT-01184,ORD-2024-023925,P-1173,2024-06-21,3,Damaged in transit,93900.0,Rejected
RT-01185,ORD-2024-024027,P-0210,2024-07-05,1,Expired product,24200.0,Approved
RT-01186,ORD-2024-024044,P-0419,2024-06-25,1,Defective on arrival,468350.0,Approved
RT-01187,ORD-2024-024078,P-0060,2024-06-26,1,Expired product,22950.0,Approved
RT-01188,ORD-2024-024086,P-0417,2024-06-30,1,Wrong item delivered,111800.0,Approved
RT-01189,ORD-2024-024086,P-0989,2024-07-05,1,Changed mind,61550.0,Approved
RT-01190,ORD-2024-024097,P-0955,2024-06-26,1,Wrong item delivered,35550.0,Approved
RT-01191,ORD-2024-024137,P-1031,2024-07-08,2,Wrong item delivered,154900.0,Approved
RT-01192,ORD-2024-024159,P-0858,2024-07-08,1,Expired product,6200.0,Approved
RT-01193,ORD-2024-024214,P-0340,2024-07-02,2,Wrong item delivered,55900.0,Approved
RT-01194,ORD-2024-024243,P-0661,2024-07-08,1,Expired product,5300.0,Pending
RT-01195,ORD-2024-024245,P-0407,2024-07-03,1,Defective on arrival,179150.0,Approved
RT-01196,ORD-2024-024269,P-0132,2024-07-09,1,Wrong item delivered,6506.5,Rejected
RT-01197,ORD-2024-024287,P-0449,2024-07-10,1,Defective on arrival,84721.0,Approved
RT-01198,ORD-2024-024294,P-1065,2024-06-29,1,Quality below expectation,61106.5,Approved
RT-01199,ORD-2024-024351,P-0422,2024-07-12,1,Defective on arrival,94500.0,Pending
RT-01200,ORD-2024-024391,P-0327,2024-07-02,1,Damaged in transit,2800.0,Approved
RT-01201,ORD-2024-024438,P-1053,2024-07-11,1,Changed mind,64200.5,Approved
RT-01202,ORD-2024-024441,P-1056,2024-06-30,1,Wrong item delivered,6916.0,Approved
RT-01203,ORD-2024-024445,P-0456,2024-07-11,1,Wrong item delivered,129100.0,Approved
RT-01204,ORD-2024-024457,P-0155,2024-07-02,1,Expired product,33800.0,Approved
RT-01205,ORD-2024-024469,P-1180,2024-07-05,1,Changed mind,11800.0,Approved
RT-01206,ORD-2024-024495,P-0601,2024-07-08,1,Expired product,18200.0,Approved
RT-01207,ORD-2024-024499,P-0480,2024-07-12,1,Damaged in transit,144100.0,Approved
RT-01208,ORD-2024-024502,P-0545,2024-07-01,2,Damaged in transit,1131858.0,Rejected
RT-01209,ORD-2024-024502,P-1008,2024-07-04,1,Quality below expectation,12740.0,Approved
RT-01210,ORD-2024-024526,P-0828,2024-07-15,1,Changed mind,19292.0,Pending
RT-01211,ORD-2024-024542,P-0213,2024-07-11,2,Wrong item delivered,13100.0,Approved
RT-01212,ORD-2024-024548,P-0344,2024-07-14,1,Wrong item delivered,6050.0,Pending
RT-01213,ORD-2024-024578,P-0335,2024-07-13,1,Wrong item delivered,1500.0,Approved
RT-01214,ORD-2024-024636,P-0411,2024-07-10,1,Wrong item delivered,719000.0,Approved
RT-01215,ORD-2024-024643,P-1120,2024-07-10,1,Expired product,17700.0,Approved
RT-01216,ORD-2024-024686,P-1026,2024-07-05,1,Wrong item delivered,66800.0,Approved
RT-01217,ORD-2024-024687,P-0983,2024-07-13,1,Quality below expectation,49000.0,Approved
RT-01218,ORD-2024-024688,P-0982,2024-07-07,1,Wrong item delivered,98100.0,Approved
RT-01219,ORD-2024-024697,P-0990,2024-07-14,1,Wrong item delivered,84721.0,Approved
RT-01220,ORD-2024-024698,P-0400,2024-07-09,1,Changed mind,83128.5,Approved
RT-01221,ORD-2024-024713,P-1179,2024-07-11,1,Damaged in transit,20413.5,Approved
RT-01222,ORD-2024-024721,P-0491,2024-07-16,1,Wrong item delivered,152243.0,Rejected
RT-01223,ORD-2024-024739,P-0972,2024-07-17,1,Changed mind,78200.0,Approved
RT-01224,ORD-2024-024754,P-0181,2024-07-13,1,Damaged in transit,900.0,Approved
RT-01225,ORD-2024-024770,P-0779,2024-07-10,1,Wrong item delivered,13600.0,Approved
RT-01226,ORD-2024-024784,P-0623,2024-07-08,1,Expired product,9750.0,Approved
RT-01227,ORD-2024-024794,P-0391,2024-07-12,1,Changed mind,150450.0,Approved
RT-01228,ORD-2024-024811,P-0606,2024-07-16,1,Changed mind,8600.0,Approved
RT-01229,ORD-2024-024817,P-1027,2024-07-16,1,Wrong item delivered,67050.0,Approved
RT-01230,ORD-2024-024907,P-0512,2024-07-15,1,Wrong item delivered,52950.0,Rejected
RT-01231,ORD-2024-024908,P-0080,2024-07-18,1,Changed mind,6100.0,Approved
RT-01232,ORD-2024-024918,P-0884,2024-07-22,1,Changed mind,26150.0,Approved
RT-01233,ORD-2024-024947,P-0690,2024-07-11,1,Wrong item delivered,8300.0,Approved
RT-01234,ORD-2024-024957,P-0940,2024-07-13,1,Wrong size,111750.0,Approved
RT-01235,ORD-2024-024958,P-0947,2024-07-12,2,Wrong item delivered,208500.0,Approved
RT-01236,ORD-2024-025003,P-0955,2024-07-17,1,Changed mind,35550.0,Approved
RT-01237,ORD-2024-025009,P-0473,2024-07-24,1,Defective on arrival,409650.0,Approved
RT-01238,ORD-2024-025012,P-1013,2024-07-24,1,Quality below expectation,29950.0,Approved
RT-01239,ORD-2024-025014,P-1069,2024-07-18,1,Wrong size,38400.0,Approved
RT-01240,ORD-2024-025053,P-1169,2024-07-22,1,Expired product,17050.0,Approved
RT-01241,ORD-2024-025059,P-0556,2024-07-20,1,Damaged in transit,82440.0,Approved
RT-01242,ORD-2024-025061,P-0761,2024-07-16,1,Damaged in transit,8900.0,Approved
RT-01243,ORD-2024-025062,P-0046,2024-07-15,2,Changed mind,8500.0,Approved
RT-01244,ORD-2024-025065,P-0460,2024-07-24,1,Damaged in transit,188550.0,Approved
RT-01245,ORD-2024-025086,P-0591,2024-07-25,1,Wrong item delivered,45950.0,Approved
RT-01246,ORD-2024-025134,P-0459,2024-07-24,1,Wrong item delivered,83550.0,Approved
RT-01247,ORD-2024-025180,P-1168,2024-07-16,1,Expired product,15150.0,Approved
RT-01248,ORD-2024-025196,P-0336,2024-07-17,1,Expired product,600.0,Approved
RT-01249,ORD-2024-025208,P-0178,2024-07-25,1,Changed mind,15350.0,Approved
RT-01250,ORD-2024-025212,P-0263,2024-07-16,1,Changed mind,11900.0,Approved
RT-01251,ORD-2024-025213,P-0394,2024-07-19,1,Wrong item delivered,72700.0,Approved
RT-01252,ORD-2024-025214,P-0385,2024-07-15,2,Wrong item delivered,241400.0,Approved
RT-01253,ORD-2024-025236,P-0036,2024-07-26,1,Wrong item delivered,1550.0,Approved
RT-01254,ORD-2024-025257,P-0620,2024-07-18,1,Expired product,38250.0,Approved
RT-01255,ORD-2024-025287,P-0734,2024-07-26,2,Changed mind,114300.0,Approved
RT-01256,ORD-2024-025305,P-0475,2024-07-30,1,Defective on arrival,24700.0,Approved
RT-01257,ORD-2024-025313,P-0113,2024-07-28,1,Expired product,3200.0,Approved
RT-01258,ORD-2024-025357,P-1008,2024-07-31,2,Quality below expectation,28000.0,Approved
RT-01259,ORD-2024-025377,P-0421,2024-07-19,1,Changed mind,23700.0,Approved
RT-01260,ORD-2024-025384,P-0982,2024-07-29,1,Wrong item delivered,98100.0,Approved
RT-01261,ORD-2024-025449,P-0123,2024-07-27,1,Changed mind,41800.0,Approved
RT-01262,ORD-2024-025472,P-0118,2024-07-23,1,Changed mind,8000.0,Approved
RT-01263,ORD-2024-025521,P-0989,2024-07-25,1,Quality below expectation,61550.0,Approved
RT-01264,ORD-2024-025521,P-0386,2024-08-03,1,Changed mind,156000.0,Approved
RT-01265,ORD-2024-025525,P-0498,2024-08-03,1,Wrong item delivered,33050.0,Rejected
RT-01266,ORD-2024-025548,P-0459,2024-07-30,1,Defective on arrival,83550.0,Approved
RT-01267,ORD-2024-025550,P-1077,2024-08-05,1,Wrong item delivered,43550.0,Approved
RT-01268,ORD-2024-025567,P-1059,2024-07-31,1,Wrong size,41050.0,Approved
RT-01269,ORD-2024-025569,P-0498,2024-07-26,1,Changed mind,33050.0,Approved
RT-01270,ORD-2024-025580,P-1129,2024-07-29,1,Expired product,12250.0,Approved
RT-01271,ORD-2024-025645,P-0565,2024-08-05,1,Damaged in transit,2400.0,Approved
RT-01272,ORD-2024-025646,P-0968,2024-07-30,1,Wrong size,75950.0,Pending
RT-01273,ORD-2024-025647,P-0618,2024-08-01,1,Changed mind,7300.0,Approved
RT-01274,ORD-2024-025675,P-0369,2024-07-31,2,Damaged in transit,1674.0,Approved
RT-01275,ORD-2024-025692,P-0452,2024-07-31,1,Defective on arrival,29500.0,Rejected
RT-01276,ORD-2024-025703,P-1019,2024-07-29,1,Wrong size,97300.0,Approved
RT-01277,ORD-2024-025716,P-0688,2024-07-28,1,Wrong item delivered,13250.0,Approved
RT-01278,ORD-2024-025747,P-1029,2024-08-02,1,Wrong item delivered,105050.0,Approved
RT-01279,ORD-2024-025834,P-0377,2024-08-06,1,Changed mind,2092.5,Rejected
RT-01280,ORD-2024-025840,P-0519,2024-08-02,1,Wrong item delivered,58150.0,Approved
RT-01281,ORD-2024-025947,P-0835,2024-08-07,1,Damaged in transit,8800.0,Approved
RT-01282,ORD-2024-026025,P-0493,2024-08-04,1,Defective on arrival,47300.0,Approved
RT-01283,ORD-2024-026025,P-0445,2024-08-02,1,Wrong item delivered,58150.0,Rejected
RT-01284,ORD-2024-026049,P-0282,2024-08-02,2,Damaged in transit,6700.0,Approved
RT-01285,ORD-2024-026066,P-0387,2024-08-10,1,Wrong item delivered,129700.0,Approved
RT-01286,ORD-2024-026067,P-0269,2024-08-08,2,Expired product,11904.0,Rejected
RT-01287,ORD-2024-026076,P-0944,2024-08-08,1,Quality below expectation,18700.0,Approved
RT-01288,ORD-2024-026078,P-0723,2024-08-11,1,Damaged in transit,19000.0,Approved
RT-01289,ORD-2024-026083,P-0207,2024-08-02,1,Wrong item delivered,700.0,Approved
RT-01290,ORD-2024-026102,P-0220,2024-08-13,1,Changed mind,7150.0,Approved
RT-01291,ORD-2024-026137,P-0385,2024-08-08,1,Wrong item delivered,120700.0,Approved
RT-01292,ORD-2024-026139,P-0387,2024-08-08,1,Wrong item delivered,129700.0,Approved
RT-01293,ORD-2024-026140,P-0429,2024-08-06,1,Wrong item delivered,147250.0,Approved
RT-01294,ORD-2024-026146,P-0984,2024-08-07,1,Wrong size,103250.0,Approved
RT-01295,ORD-2024-026147,P-0506,2024-08-13,1,Wrong item delivered,839500.0,Approved
RT-01296,ORD-2024-026171,P-0441,2024-08-06,1,Changed mind,45650.0,Approved
RT-01297,ORD-2024-026199,P-0515,2024-08-11,1,Changed mind,58800.0,Approved
RT-01298,ORD-2024-026205,P-0118,2024-08-16,5,Expired product,37200.0,Pending
RT-01299,ORD-2024-026236,P-0286,2024-08-14,1,Changed mind,5250.0,Pending
RT-01300,ORD-2024-026239,P-0257,2024-08-13,5,Expired product,37750.0,Approved
RT-01301,ORD-2024-026242,P-0951,2024-08-11,1,Wrong item delivered,15600.0,Approved
RT-01302,ORD-2024-026279,P-0336,2024-08-11,1,Changed mind,600.0,Pending
RT-01303,ORD-2024-026280,P-0901,2024-08-11,1,Damaged in transit,1000.0,Approved
RT-01304,ORD-2024-026282,P-0838,2024-08-18,1,Damaged in transit,3400.0,Approved
RT-01305,ORD-2024-026287,P-0416,2024-08-06,1,Damaged in transit,84200.0,Approved
RT-01306,ORD-2024-026293,P-0498,2024-08-11,1,Changed mind,33050.0,Approved
RT-01307,ORD-2024-026319,P-0115,2024-08-14,1,Damaged in transit,4250.0,Approved
RT-01308,ORD-2024-026325,P-0796,2024-08-12,1,Damaged in transit,27500.0,Approved
RT-01309,ORD-2024-026331,P-1019,2024-08-19,1,Quality below expectation,97300.0,Approved
RT-01310,ORD-2024-026357,P-0237,2024-08-08,1,Wrong item delivered,2250.0,Approved
RT-01311,ORD-2024-026378,P-0917,2024-08-11,1,Wrong item delivered,1050.0,Approved
RT-01312,ORD-2024-026386,P-0396,2024-08-13,1,Wrong item delivered,79800.0,Pending
RT-01313,ORD-2024-026414,P-0403,2024-08-17,1,Changed mind,577600.0,Approved
RT-01314,ORD-2024-026418,P-0970,2024-08-17,1,Changed mind,43150.0,Approved
RT-01315,ORD-2024-026431,P-0222,2024-08-12,1,Wrong item delivered,5400.0,Approved
RT-01316,ORD-2024-026460,P-1052,2024-08-16,1,Wrong size,32050.0,Approved
RT-01317,ORD-2024-026467,P-0095,2024-08-20,1,Damaged in transit,7700.0,Approved
RT-01318,ORD-2024-026488,P-0203,2024-08-20,1,Damaged in transit,500.0,Approved
RT-01319,ORD-2024-026498,P-0428,2024-08-20,1,Changed mind,48950.0,Pending
RT-01320,ORD-2024-026530,P-0261,2024-08-17,3,Wrong item delivered,24600.0,Approved
RT-01321,ORD-2024-026552,P-0942,2024-08-13,1,Changed mind,60200.0,Rejected
RT-01322,ORD-2024-026555,P-0222,2024-08-21,1,Changed mind,5400.0,Approved
RT-01323,ORD-2024-026562,P-0406,2024-08-11,1,Changed mind,376050.0,Approved
RT-01324,ORD-2024-026579,P-0195,2024-08-13,1,Wrong item delivered,2750.0,Approved
RT-01325,ORD-2024-026625,P-0694,2024-08-20,1,Damaged in transit,9150.0,Approved
RT-01326,ORD-2024-026627,P-0384,2024-08-14,1,Damaged in transit,55300.0,Approved
RT-01327,ORD-2024-026642,P-0105,2024-08-25,1,Changed mind,15150.0,Pending
RT-01328,ORD-2024-026657,P-0664,2024-08-21,1,Changed mind,6750.0,Approved
RT-01329,ORD-2024-026662,P-0859,2024-08-22,1,Damaged in transit,20250.0,Approved
RT-01330,ORD-2024-026663,P-0730,2024-08-23,1,Wrong item delivered,8100.0,Approved
RT-01331,ORD-2024-026696,P-0106,2024-08-24,1,Changed mind,4700.0,Approved
RT-01332,ORD-2024-026696,P-0251,2024-08-17,1,Expired product,9400.0,Rejected
RT-01333,ORD-2024-026698,P-1049,2024-08-16,2,Quality below expectation,28000.0,Approved
RT-01334,ORD-2024-026727,P-0059,2024-08-17,1,Expired product,10400.0,Approved
RT-01335,ORD-2024-026738,P-0044,2024-08-24,1,Changed mind,2750.0,Approved
RT-01336,ORD-2024-026773,P-0194,2024-08-23,1,Changed mind,10300.0,Rejected
RT-01337,ORD-2024-026774,P-0594,2024-08-27,1,Expired product,72300.0,Approved
RT-01338,ORD-2024-026803,P-0535,2024-08-23,1,Changed mind,34350.0,Approved
RT-01339,ORD-2024-026808,P-0706,2024-08-29,1,Wrong item delivered,31950.0,Rejected
RT-01340,ORD-2024-026813,P-1081,2024-08-30,1,Changed mind,18100.0,Approved
RT-01341,ORD-2024-026834,P-0227,2024-08-29,1,Damaged in transit,8400.0,Rejected
RT-01342,ORD-2024-026851,P-0395,2024-08-29,2,Wrong item delivered,123300.0,Approved
RT-01343,ORD-2024-026901,P-0972,2024-08-25,1,Wrong item delivered,78200.0,Pending
RT-01344,ORD-2024-026945,P-0954,2024-08-27,1,Quality below expectation,97350.0,Approved
RT-01345,ORD-2024-026947,P-0710,2024-08-21,1,Expired product,29750.0,Approved
RT-01346,ORD-2024-026951,P-0146,2024-08-22,1,Damaged in transit,4400.0,Approved
RT-01347,ORD-2024-026957,P-0987,2024-08-30,1,Changed mind,69450.0,Rejected
RT-01348,ORD-2024-026966,P-0218,2024-08-29,2,Wrong item delivered,18600.0,Pending
RT-01349,ORD-2024-027040,P-0653,2024-09-03,1,Wrong item delivered,5100.0,Approved
RT-01350,ORD-2024-027064,P-0487,2024-08-24,1,Defective on arrival,72800.0,Approved
RT-01351,ORD-2024-027067,P-0399,2024-08-30,1,Defective on arrival,61500.0,Approved
RT-01352,ORD-2024-027093,P-0652,2024-09-03,1,Wrong item delivered,29550.0,Approved
RT-01353,ORD-2024-027142,P-0321,2024-08-26,1,Expired product,5850.0,Approved
RT-01354,ORD-2024-027212,P-0057,2024-09-03,2,Wrong item delivered,17600.0,Rejected
RT-01355,ORD-2024-027212,P-0259,2024-09-02,1,Damaged in transit,3300.0,Pending
RT-01356,ORD-2024-027221,P-1010,2024-09-07,2,Changed mind,181500.0,Approved
RT-01357,ORD-2024-027246,P-0201,2024-08-31,2,Wrong item delivered,3000.0,Approved
RT-01358,ORD-2024-027259,P-1019,2024-08-29,1,Quality below expectation,97300.0,Approved
RT-01359,ORD-2024-027272,P-0231,2024-09-01,1,Wrong item delivered,3750.0,Approved
RT-01360,ORD-2024-027283,P-1015,2024-08-29,1,Quality below expectation,86900.0,Approved
RT-01361,ORD-2024-027299,P-0497,2024-09-07,1,Damaged in transit,104100.0,Approved
RT-01362,ORD-2024-027351,P-0549,2024-09-01,1,Defective on arrival,47300.0,Approved
RT-01363,ORD-2024-027354,P-1044,2024-08-29,1,Wrong item delivered,14300.0,Pending
RT-01364,ORD-2024-027380,P-0330,2024-08-30,1,Damaged in transit,31900.0,Approved
RT-01365,ORD-2024-027391,P-1074,2024-09-11,1,Quality below expectation,77050.0,Approved
RT-01366,ORD-2024-027489,P-0237,2024-09-05,1,Damaged in transit,2250.0,Approved
RT-01367,ORD-2024-027504,P-0400,2024-08-31,1,Wrong item delivered,91350.0,Approved
RT-01368,ORD-2024-027507,P-0440,2024-09-13,1,Changed mind,81650.0,Rejected
RT-01369,ORD-2024-027508,P-0538,2024-09-13,1,Defective on arrival,59900.0,Approved
RT-01370,ORD-2024-027535,P-0265,2024-09-04,3,Changed mind,12150.0,Approved
RT-01371,ORD-2024-027546,P-0121,2024-09-04,1,Damaged in transit,36100.0,Approved
RT-01372,ORD-2024-027578,P-0390,2024-09-12,1,Wrong item delivered,80250.0,Approved
RT-01373,ORD-2024-027586,P-0459,2024-09-04,1,Wrong item delivered,83550.0,Approved
RT-01374,ORD-2024-027603,P-0511,2024-09-01,1,Defective on arrival,286350.0,Approved
RT-01375,ORD-2024-027618,P-0742,2024-09-10,1,Wrong item delivered,11600.0,Approved
RT-01376,ORD-2024-027644,P-0379,2024-09-10,2,Wrong item delivered,7100.0,Approved
RT-01377,ORD-2024-027649,P-0242,2024-09-09,1,Expired product,13700.0,Pending
RT-01378,ORD-2024-027653,P-0362,2024-09-11,1,Changed mind,2500.0,Approved
RT-01379,ORD-2024-027663,P-0450,2024-09-06,1,Changed mind,318150.0,Approved
RT-01380,ORD-2024-027665,P-0535,2024-09-14,1,Wrong item delivered,34350.0,Approved
RT-01381,ORD-2024-027668,P-1039,2024-09-05,1,Quality below expectation,80450.0,Approved
